R020,47-50 STREETS/ROCKEFELLER     ,00155231,00008477,00000505,00001447,00000838,00059764,00103370,00000000,00000000,00000000,00000031,00003999,00001160,00000964,00011595,00003965,00001646,00000000,00001898,00000000,00000000,00000000,00000000,                                                                                                                               
R021,42ND STREET & 6TH AVENUE      ,00092802,00004791,00000337,00001132,00000184,00039799,00078475,00000000,00000000,00000000,00000015,00002757,00000698,00000159,00007651,00002226,00001195,00000000,00001244,00000000,00000000,00000000,00000000,                                                                                                                               
R022,34TH STREET & 6TH AVENUE      ,00180757,00008732,00000700,00002037,00000892,00089478,00128810,00000000,00000000,00000000,00000028,00002747,00001957,00001075,00009970,00002699,00001679,00000000,00002740,00000000,00000000,00000000,00000000,                                                                                                                               
R023,34TH STREET & 6TH AVENUE      ,00148857,00006515,00000492,00001500,00000664,00045344,00089000,00000000,00000000,00000000,00000005,00002736,00001256,00000911,00006450,00003232,00001369,00000000,00001652,00000000,00000000,00000000,00000000,                                                                                                                               
R024,SUTPHIN BOULEVARD             ,00049114,00002574,00000364,00000752,00000393,00036748,00025296,00000000,00000000,00000000,00000006,00000375,00001249,00000522,00001843,00000564,00000205,00000000,00010394,00000000,00000000,00000000,00000000,                                                                                                                               
R025,JAMAICA CENTER-PARSONS BLVD   ,00064007,00002367,00000718,00001533,00000019,00065629,00044031,00000000,00000000,00000001,00000006,00000479,00001550,00000046,00004102,00000286,00000340,00000000,00000504,00000000,00000000,00000000,00000000,                                                                                                                               
R027,WALL STREET                   ,00069501,00002883,00000202,00000516,00001404,00016454,00045772,00000000,00000000,00000000,00000010,00001482,00000318,00002945,00004491,00001985,00000823,00000000,00000734,00000000,00000000,00000000,00000000,                                                                                                                               
R028,FULTON & WILLIAM STREETS      ,00066489,00003799,00000230,00001016,00000523,00025218,00054705,00000000,00000000,00000000,00000004,00001137,00000659,00000877,00005650,00001321,00000941,00000000,00000932,00000000,00000000,00000000,00000000,                                                                                                                               
R029,PARK PLACE                    ,00158651,00006566,00000434,00001341,00001118,00048907,00089544,00000000,00000000,00000000,00000023,00002622,00001263,00002086,00006262,00003295,00001570,00000000,00002448,00000000,00000000,00000000,00000000,                                                                                                                               
R030,CHAMBERS STREET               ,00060165,00003127,00000238,00000688,00000673,00024020,00043219,00000000,00000000,00000000,00000007,00001001,00000523,00001339,00002962,00001474,00000615,00000000,00000638,00000000,00000000,00000000,00000000,                                                                                                                               
R031,34TH STREET & 7TH AVENUE      ,00109020,00005576,00000399,00000967,00001930,00032283,00043782,00000000,00000000,00000000,00000007,00001308,00000952,00003439,00004491,00002916,00000689,00000000,00001062,00000000,00000000,00000000,00000000,                                                                                                                               
R032,42ND STREET/TIMES SQUARE      ,00092767,00004278,00000348,00000977,00000274,00033547,00076196,00000000,00000000,00000000,00000007,00002156,00000519,00000170,00005876,00002106,00001197,00000000,00000956,00000000,00000000,00000000,00000000,                                                                                                                               
R033,42ND STREET/TIMES SQUARE      ,00176480,00007874,00000605,00001685,00000786,00092734,00087148,00000000,00000000,00000000,00000014,00001962,00002235,00000666,00007861,00002530,00001201,00000000,00003234,00000000,00000000,00000000,00000000,                                                                                                                               
R034,125TH STREET & BROADWAY       ,00013131,00001217,00000104,00000324,00000059,00008147,00011753,00000000,00000000,00000000,00000001,00000092,00000452,00000055,00000824,00000207,00000129,00000000,00000168,00000000,00000000,00000000,00000000,                                                                                                                               
R035,168TH STREET & BROADWAY       ,00056835,00004423,00000429,00000929,00000153,00033170,00048947,00000000,00000000,00000000,00000003,00000329,00001599,00000208,00002533,00000975,00000942,00000000,00000688,00000000,00000000,00000000,00000000,                                                                                                                               
R036,DYCKMAN STREET                ,00011036,00001133,00000142,00000262,00000004,00010714,00007568,00000000,00000000,00000000,00000000,00000042,00000774,00000002,00000646,00000040,00000058,00000000,00000068,00000000,00000000,00000000,00000000,                                                                                                                               
R037,207TH STREET                  ,00006779,00000574,00000137,00000136,00000001,00009937,00006085,00000000,00000000,00000000,00000000,00000022,00000397,00000002,00000411,00000021,00000045,00000000,00000024,00000000,00000000,00000000,00000000,                                                                                                                               
R038,215TH STREET                  ,00003389,00000342,00000028,00000087,00000000,00002221,00002686,00000000,00000000,00000000,00000000,00000008,00000136,00000010,00000176,00000040,00000048,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R039,225TH STREET                  ,00009315,00000630,00000089,00000153,00000056,00007356,00006050,00000000,00000000,00000000,00000000,00000065,00000286,00000047,00000496,00000112,00000042,00000000,00000049,00000000,00000000,00000000,00000000,                                                                                                                               
R040,231ST STREET                  ,00013318,00001318,00000179,00000468,00000008,00010384,00011191,00000000,00000000,00000000,00000000,00000162,00000573,00000012,00000954,00000183,00000108,00000000,00000085,00000000,00000000,00000000,00000000,                                                                                                                               
R041,BOWLING GREEN & BATTERY PL    ,00053562,00003151,00000276,00000723,00000680,00021885,00038165,00000000,00000000,00000000,00000049,00001081,00000558,00001248,00004093,00001278,00000560,00000000,00000591,00000000,00000000,00000000,00000000,                                                                                                                               
R042,BOWLING GREEN & BROADWAY      ,00009593,00000337,00000042,00000090,00000102,00006745,00004436,00000000,00000000,00000000,00000004,00000113,00000084,00000224,00000370,00000182,00000068,00000000,00000226,00000000,00000000,00000000,00000000,                                                                                                                               
R043,WALL STREET                   ,00056141,00002914,00000159,00000466,00000645,00017518,00041768,00000000,00000000,00000000,00000026,00001275,00000323,00001590,00003129,00001331,00000578,00000000,00000711,00000000,00000000,00000000,00000000,                                                                                                                               
R044,BROOKLYN BRIDGE               ,00087549,00005511,00000257,00001353,00000399,00036473,00062304,00000000,00000000,00000000,00000004,00001601,00000966,00001076,00004071,00001777,00001095,00000000,00001123,00000000,00000000,00000000,00000000,                                                                                                                               
R045,42ND STREET & GRAND CENTRAL   ,00086472,00003934,00000134,00000344,00002708,00012176,00028800,00000000,00000000,00000000,00000005,00001210,00000274,00003121,00002395,00002420,00000424,00000000,00000591,00000000,00000000,00000000,00000000,                                                                                                                               
R046,42ND STREET & GRAND CENTRAL   ,00234152,00010284,00000452,00001481,00003706,00062622,00110800,00000000,00000000,00000000,00000016,00003381,00002130,00005321,00009184,00005254,00001809,00000000,00003054,00000000,00000000,00000000,00000000,                                                                                                                               
R047,42ND STREET & GRAND CENTRAL   ,00112095,00005711,00000248,00000832,00001547,00032039,00079439,00000000,00000000,00000000,00000015,00002662,00000547,00002846,00008155,00002999,00001278,00000000,00001020,00000000,00000000,00000000,00000000,                                                                                                                               
R048,42ND STREET & 3RD AVENUE      ,00033995,00001456,00000041,00000212,00000479,00007164,00021859,00000000,00000000,00000000,00000000,00000650,00000095,00000579,00002125,00001111,00000279,00000000,00000241,00000000,00000000,00000000,00000000,                                                                                                                               
R049,51ST STREET & LEXINGTON AVE   ,00052291,00003202,00000159,00000453,00000104,00019854,00035581,00000000,00000000,00000000,00000007,00001170,00000435,00000186,00003957,00001256,00000609,00000000,00000808,00000000,00000000,00000000,00000000,                                                                                                                               
R050,59TH STREET & LEXINGTON AVE   ,00068897,00004569,00000250,00000857,00000368,00028343,00055554,00000000,00000000,00000000,00000011,00001329,00000702,00000608,00004572,00001797,00000750,00000000,00000796,00000000,00000000,00000000,00000000,                                                                                                                               
R051,59TH STREET & LEXINGTON AVE   ,00087789,00005996,00000439,00001119,00000194,00047161,00074921,00000000,00000000,00000000,00000008,00001391,00000517,00000432,00006300,00002096,00001154,00000000,00000844,00000000,00000000,00000000,00000000,                                                                                                                               
R052,WOODLAWN ROAD                 ,00010609,00000759,00000199,00000390,00000006,00011544,00007501,00000000,00000000,00000000,00000000,00000091,00000596,00000007,00000566,00000082,00000032,00000000,00000041,00000000,00000000,00000000,00000000,                                                                                                                               
R053,149TH STREET & 3RD AVENUE     ,00036363,00002126,00000606,00001119,00000028,00049398,00025701,00000000,00000000,00000000,00000000,00000192,00001362,00000011,00002900,00000076,00000136,00000000,00000150,00000001,00000000,00000000,00000000,                                                                                                                               
R054,FIFTH AVENUE & 42ND STREET    ,00032040,00001572,00000104,00000364,00000163,00011577,00023574,00000000,00000000,00000000,00000001,00000701,00000250,00000122,00001598,00000683,00000304,00000000,00000378,00000000,00000000,00000000,00000000,                                                                                                                               
R055,MAIN STREET                   ,00089651,00008605,00000761,00004791,00000038,00055254,00115273,00000000,00000000,00000000,00000005,00000802,00001876,00000070,00003935,00000787,00000410,00000000,00000725,00000000,00000000,00000000,00000000,                                                                                                                               
R056,NEVINS STREET                 ,00022637,00002058,00000250,00000543,00000020,00015131,00015552,00000000,00000000,00000000,00000004,00000139,00000436,00000053,00001357,00000318,00000180,00000000,00000190,00000000,00000000,00000000,00000000,                                                                                                                               
R057,BARCLAYS CENTER               ,00092350,00005562,00000650,00001701,00002014,00045625,00069530,00000000,00000000,00000000,00000010,00000938,00001292,00003560,00005256,00001910,00001022,00000000,00001153,00000000,00000000,00000000,00000000,                                                                                                                               
R058,BERGEN STREET                 ,00007438,00000567,00000074,00000137,00000002,00003489,00009186,00000000,00000000,00000000,00000001,00000106,00000080,00000008,00000934,00000229,00000198,00000000,00000149,00000000,00000000,00000000,00000000,                                                                                                                               
R059,GRAND ARMY PLAZA              ,00016543,00002330,00000114,00000412,00000010,00006189,00017307,00000000,00000000,00000000,00000001,00000310,00000330,00000022,00001752,00000420,00000230,00000000,00000217,00000000,00000000,00000000,00000000,                                                                                                                               
R060,EASTERN PARKWAY               ,00013121,00001552,00000103,00000336,00000007,00006499,00012395,00000000,00000000,00000000,00000000,00000151,00000243,00000012,00001208,00000238,00000211,00000000,00000264,00000000,00000000,00000000,00000000,                                                                                                                               
R061,NOSTRAND AVENUE               ,00007052,00000604,00000115,00000140,00000003,00006989,00006912,00000000,00000000,00000000,00000000,00000055,00000199,00000010,00000623,00000045,00000079,00000000,00000090,00000000,00000000,00000000,00000000,                                                                                                                               
R062,UTICA AVENUE                  ,00054348,00003172,00000872,00001529,00000034,00054157,00041310,00000000,00000000,00000000,00000002,00000402,00001419,00000047,00004036,00000217,00000282,00000000,00000294,00000000,00000000,00000000,00000000,                                                                                                                               
R063,SUTTER AVENUE                 ,00012800,00000687,00000143,00000308,00000002,00011764,00006787,00000000,00000000,00000000,00000000,00000090,00000305,00000000,00000639,00000024,00000083,00000000,00000030,00000000,00000000,00000000,00000000,                                                                                                                               
R064,SARATOGA AVENUE               ,00015610,00000994,00000172,00000288,00000000,00012300,00007509,00000000,00000000,00000000,00000000,00000093,00000532,00000004,00000773,00000144,00000073,00000000,00000042,00000000,00000000,00000000,00000000,                                                                                                                               
R065,ROCKAWAY AVENUE               ,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                                               
R066,JUNIUS STREET                 ,00004993,00000357,00000066,00000105,00000000,00005052,00002555,00000000,00000000,00000000,00000000,00000024,00000164,00000004,00000203,00000013,00000021,00000000,00000016,00000000,00000000,00000000,00000000,                                                                                                                               
R067,PENNSYLVANIA AVENUE           ,00010919,00000663,00000170,00000203,00000001,00010986,00005865,00000000,00000000,00000000,00000000,00000052,00000400,00000007,00000560,00000015,00000045,00000000,00000043,00000000,00000000,00000000,00000000,                                                                                                                               
R068,VAN SICLEN AVENUE             ,00000002,00000000,00000000,00000000,00000000,00000004,00000003,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                                               
R069,NEW LOTS AVENUE               ,00009947,00000560,00000143,00000236,00000003,00010656,00005743,00000000,00000000,00000000,00000000,00000058,00000288,00000000,00000512,00000012,00000043,00000000,00000029,00000000,00000000,00000000,00000000,                                                                                                                               
R070,ST GEORGE TERMINAL            ,00031997,00001539,00000069,00000349,00000006,00004542,00008691,00000000,00000000,00000000,00000003,00001422,00000119,00000005,00000837,00001356,00000040,00000000,00000045,00000000,00000000,00000000,00000000,                                                                                                                               
R079,FIFTH AVENUE & 60TH STREET    ,00053200,00002747,00000203,00000478,00000207,00020236,00032943,00000000,00000000,00000000,00000013,00001034,00000460,00000392,00003523,00001229,00000508,00000000,00000682,00000000,00000000,00000000,00000000,                                                                                                                               
R080,57TH STREET & 7TH AVENUE      ,00072955,00005420,00000343,00001062,00000214,00031079,00061253,00000000,00000001,00000000,00000006,00001197,00000838,00000321,00006089,00001744,00000994,00000000,00001046,00000000,00000000,00000000,00000000,                                                                                                                               
R081,49TH STREET & 7TH AVENUE      ,00059121,00003122,00000203,00000652,00000076,00027621,00045756,00000000,00000000,00000000,00000011,00001116,00000519,00000120,00004276,00001501,00000784,00000000,00001084,00000000,00000000,00000000,00000000,                                                                                                                               
R082,28TH STREET & BROADWAY        ,00030978,00001244,00000146,00000305,00000053,00016154,00028662,00000000,00000000,00000000,00000000,00000507,00000318,00000041,00001697,00000625,00000525,00000000,00000520,00000000,00000000,00000000,00000000,                                                                                                                               
R083,23RD STREET & 5TH AVENUE      ,00063621,00002661,00000200,00000628,00000204,00027380,00056802,00000000,00000000,00000000,00000005,00000992,00000393,00000180,00003621,00001532,00000880,00000000,00000990,00000000,00000000,00000000,00000000,                                                                                                                               
R084,59TH STREET/COLUMBUS CIRCLE   ,00193324,00012889,00000813,00002806,00000863,00085709,00142528,00000000,00000000,00000000,00000005,00002344,00002048,00001145,00009635,00004350,00002169,00000000,00003174,00000000,00000000,00000000,00000000,                                                                                                                               
R085,8TH STREET & BROADWAY         ,00047928,00002879,00000161,00000513,00000100,00018715,00043475,00000000,00000000,00000000,00000005,00000693,00000311,00000193,00002612,00001102,00000649,00000000,00000939,00000000,00000000,00000000,00000000,                                                                                                                               
R086,PRINCE STREET & BROADWAY      ,00041571,00001286,00000088,00000232,00000073,00020917,00031094,00000000,00000000,00000000,00000001,00000444,00000201,00000089,00001745,00000711,00000529,00000000,00000828,00000000,00000000,00000000,00000000,                                                                                                                               
R087,CITY HALL                     ,00015077,00001083,00000051,00000183,00000013,00005521,00011492,00000000,00000000,00000000,00000000,00000346,00000203,00000030,00000670,00000316,00000232,00000000,00000261,00000000,00000000,00000000,00000000,                                                                                                                               
R088,CORTLANDT STREET              ,00024692,00000747,00000049,00000160,00000026,00011362,00010397,00000000,00000000,00000000,00000004,00000379,00000209,00000026,00000846,00000418,00000182,00000000,00000613,00000000,00000000,00000000,00000000,                                                                                                                               
R089,JAY ST-METROTECH              ,00008268,00000451,00000040,00000098,00000016,00002673,00006668,00000000,00000000,00000000,00000000,00000153,00000122,00000026,00000370,00000211,00000123,00000000,00000118,00000000,00000000,00000000,00000000,                                                                                                                               
R090,39TH AVENUE & 31ST STREET     ,00007420,00000367,00000051,00000142,00000007,00006666,00004984,00000000,00000000,00000000,00000001,00000056,00000160,00000000,00000360,00000094,00000101,00000000,00000141,00000000,00000000,00000000,00000000,                                                                                                                               
R091,36TH AVENUE & 31ST STREET     ,00015165,00000838,00000060,00000228,00000016,00009235,00017579,00000000,00000000,00000000,00000000,00000158,00000329,00000026,00000933,00000165,00000272,00000000,00000148,00000000,00000000,00000000,00000000,                                                                                                                               
R092,BROADWAY & 31ST STREET        ,00026018,00001773,00000121,00000420,00000017,00013133,00034934,00000000,00000000,00000000,00000000,00000316,00000592,00000026,00002496,00000460,00000665,00000000,00000291,00000000,00000000,00000000,00000000,                                                                                                                               
R093,30TH AVENUE & 31ST STREET     ,00029329,00001679,00000108,00000442,00000021,00016100,00037285,00000000,00000000,00000000,00000000,00000258,00000681,00000015,00002562,00000455,00000505,00000000,00000362,00000000,00000000,00000000,00000000,                                                                                                                               
R094,ASTORIA BLVD & 31ST STREET    ,00025640,00001120,00000084,00000265,00000012,00013164,00029255,00000000,00000000,00000000,00000001,00000344,00000392,00000020,00002057,00000358,00000412,00000000,00000264,00000000,00000000,00000000,00000000,                                                                                                                               
R095,DITMARS BLVD & 31ST STREET    ,00035251,00001920,00000202,00000315,00000018,00016178,00040969,00000001,00000000,00000000,00000000,00000513,00000914,00000018,00002989,00000601,00000579,00000000,00000314,00000000,00000000,00000000,00000000,                                                                                                                               
R096,82ND STREET-JACKSON HEIGHTS   ,00033699,00003052,00000348,00000641,00000014,00026967,00023941,00000000,00000000,00000000,00000001,00000227,00000882,00000020,00001247,00000176,00000166,00000000,00000299,00000000,00000000,00000000,00000000,                                                                                                                               
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00054768,00001701,00000197,00000515,00000013,00044387,00024019,00000000,00000000,00000000,00000000,00000149,00000827,00000010,00001030,00000080,00000167,00000000,00000271,00000000,00000000,00000000,00000000,                                                                                                                               
R098,CHURCH AVENUE                 ,00034208,00002211,00000418,00000958,00000009,00030222,00032289,00000000,00000000,00000000,00000000,00000280,00000702,00000015,00002442,00000207,00000394,00000000,00000250,00000000,00000000,00000000,00000000,                                                                                                                               
R099,DEKALB AVENUE                 ,00034142,00002174,00000220,00001011,00000043,00017450,00034750,00000000,00000000,00000000,00000006,00000486,00000460,00000054,00002206,00000667,00000462,00000000,00000419,00000000,00000000,00000000,00000000,                                                                                                                               
R100,METROPOLITAN AVENUE           ,00008258,00000412,00000042,00000181,00000002,00004865,00005450,00000000,00000000,00000000,00000000,00000134,00000148,00000001,00000376,00000134,00000034,00000000,00000026,00000000,00000000,00000000,00000000,                                                                                                                               
R101,145TH STREET                  ,00045272,00001978,00000330,00000910,00000034,00045926,00054530,00000000,00000000,00000000,00000000,00000248,00000812,00000034,00003290,00000407,00000648,00000000,00000584,00000000,00000000,00000000,00000000,                                                                                                                               
R102,125TH STREET                  ,00056292,00003523,00000775,00001577,00000073,00051676,00053853,00000000,00000000,00000000,00000000,00000380,00001568,00000089,00004201,00000600,00000591,00000000,00000792,00000000,00000000,00000000,00000000,                                                                                                                               
R103,BROADWAY-EAST NEW YORK        ,00016972,00000795,00000267,00000465,00000012,00018330,00009774,00000000,00000000,00000000,00000000,00000054,00000599,00000005,00000685,00000039,00000045,00000000,00000128,00000000,00000000,00000000,00000000,                                                                                                                               
R104,167TH ST-GRAND CONCOURSE      ,00018093,00000844,00000175,00000309,00000005,00022822,00011878,00000000,00000000,00000000,00000005,00000093,00000523,00000006,00001202,00000034,00000060,00000000,00000122,00000000,00000000,00000000,00000000,                                                                                                                               
R105,14TH STREET & 7TH AVENUE      ,00061347,00005837,00000440,00001388,00000172,00028495,00050092,00000000,00000000,00000000,00000001,00000854,00000591,00000220,00004108,00001335,00000802,00000000,00000946,00000000,00000000,00000000,00000000,                                                                                                                               
R106,CASTLE HILL AVENUE            ,00015042,00000839,00000156,00000211,00000013,00011915,00008816,00000000,00000000,00000000,00000001,00000122,00000418,00000005,00000832,00000078,00000062,00000000,00000058,00000000,00000000,00000000,00000000,                                                                                                                               
R107,WESTCHESTER SQUARE            ,00012448,00000697,00000097,00000259,00000005,00010090,00008124,00000000,00000000,00000000,00000000,00000103,00000386,00000003,00000626,00000102,00000046,00000000,00000053,00000000,00000000,00000000,00000000,                                                                                                                               
R108,BOROUGH HALL - COURT STREET   ,00088039,00007917,00000615,00001739,00000416,00036615,00070046,00000000,00000000,00000000,00000007,00001365,00001210,00000740,00006019,00001772,00001041,00000000,00000914,00000000,00000000,00000000,00000000,                                                                                                                               
R109,CHURCH AVENUE & NOSTRAND AV   ,00019999,00001525,00000328,00000556,00000004,00016388,00012322,00000000,00000000,00000000,00000000,00000149,00000496,00000009,00001092,00000039,00000110,00000000,00000114,00000000,00000000,00000000,00000000,                                                                                                                               
R110,FLATBUSH AVE & NOSTRAND AV    ,00032479,00002050,00000440,00000844,00000014,00028420,00029259,00000000,00000000,00000000,00000000,00000405,00000671,00000028,00002823,00000326,00000231,00000000,00000124,00000000,00000000,00000000,00000000,                                                                                                                               
R111,23RD STREET & 8TH AVENUE      ,00061920,00004947,00000333,00001430,00000062,00029114,00052429,00000000,00000000,00000000,00000001,00000953,00000640,00000095,00003320,00001446,00000916,00000000,00001241,00000000,00000000,00000000,00000000,                                                                                                                               
R112,FORDHAM RD/GRAND CONCOURSE    ,00024076,00001193,00000182,00000447,00000025,00025950,00013787,00000000,00000000,00000000,00000001,00000106,00000650,00000024,00001122,00000099,00000088,00000000,00000128,00000000,00000000,00000000,00000000,                                                                                                                               
R113,SEVENTH AVENUE & WEST 53RD    ,00047294,00001758,00000099,00000326,00000480,00017491,00025212,00000000,00000000,00000000,00000003,00000796,00000361,00000590,00003507,00001409,00000510,00000000,00001262,00000000,00000000,00000000,00000000,                                                                                                                               
R114,PARSONS BLVD & HILLSIDE AV    ,00012305,00000689,00000118,00000284,00000005,00009338,00009910,00000000,00000000,00000000,00000000,00000096,00000360,00000001,00000632,00000092,00000074,00000000,00000122,00000000,00000000,00000000,00000000,                                                                                                                               
R115,169TH STREET & HILLSIDE AVE   ,00019337,00001220,00000100,00000375,00000009,00010594,00015317,00000000,00000000,00000000,00000000,00000199,00000489,00000007,00000696,00000163,00000128,00000000,00000145,00000000,00000000,00000000,00000000,                                                                                                                               
R116,50TH STREET & 7TH AVENUE      ,00072014,00004626,00000269,00000767,00000877,00026335,00040666,00000000,00000000,00000000,00000003,00001098,00000601,00001182,00004120,00001758,00000610,00000000,00001097,00000000,00000000,00000000,00000000,                                                                                                                               
R117,242ND STREET & BROADWAY       ,00010348,00000551,00000074,00000207,00000013,00007576,00007695,00000000,00000000,00000000,00000000,00000079,00000295,00000016,00000710,00000155,00000024,00000000,00000054,00000000,00000000,00000000,00000000,                                                                                                                               
R118,CANAL STREET                  ,00022328,00003998,00000136,00002207,00000022,00008105,00033271,00000000,00000000,00000000,00000003,00000274,00000224,00000058,00001075,00000302,00000281,00000000,00000295,00000000,00000000,00000000,00000000,                                                                                                                               
R119,FORDHAM ROAD & JEROME AVE     ,00021152,00001096,00000268,00000377,00000015,00024882,00011292,00000000,00000000,00000000,00000000,00000057,00000619,00000011,00000886,00000048,00000072,00000000,00000095,00000000,00000000,00000000,00000000,                                                                                                                               
R120,MORRISON AVE & WESTCHESTER    ,00012437,00000579,00000106,00000187,00000001,00014740,00005778,00000000,00000000,00000000,00000001,00000083,00000471,00000001,00000454,00000015,00000027,00000000,00000038,00000000,00000000,00000000,00000000,                                                                                                                               
R121,QUEENSBORO PLAZA              ,00021490,00000652,00000150,00000332,00000070,00016652,00020585,00000000,00000000,00000000,00000000,00000173,00000219,00000141,00001779,00000354,00000265,00000000,00000379,00000000,00000000,00000000,00000000,                                                                                                                               
R122,90TH STREET/ELMHURST AVENUE   ,00039057,00002353,00000189,00000567,00000013,00030792,00025599,00000000,00000000,00000000,00000000,00000217,00000930,00000001,00001043,00000103,00000189,00000000,00000340,00000000,00000000,00000000,00000000,                                                                                                                               
