     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/09/2015-05/15/2015,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,                                                                                             
R022,34TH STREET & 6TH AVENUE      ,00186378,00009244,00000745,00002245,00000970,00092576,00127914,00000000,00000000,00000000,00000010,00002805,00002211,00001000,00010231,00002809,00001718,00000000,00003130,00000000,00000000,00000000,00000000,                                                                                                                               
R023,34TH STREET & 6TH AVENUE      ,00145411,00006645,00000543,00001489,00000719,00045910,00087019,00000000,00000000,00000000,00000003,00002651,00001288,00000810,00006699,00003127,00001486,00000000,00001697,00000000,00000000,00000000,00000000,                                                                                                                               
R024,SUTPHIN BOULEVARD             ,00050196,00002698,00000397,00000868,00000478,00037609,00024910,00000000,00000000,00000000,00000000,00000343,00001460,00000499,00001900,00000534,00000213,00000000,00011902,00000000,00000000,00000000,00000000,                                                                                                                               
R025,JAMAICA CENTER-PARSONS BLVD   ,00065593,00002414,00000739,00001600,00000024,00067514,00043241,00000000,00000000,00000000,00000001,00000486,00001775,00000034,00004274,00000324,00000358,00000000,00000497,00000000,00000000,00000000,00000000,                                                                                                                               
R027,WALL STREET                   ,00067772,00002794,00000170,00000525,00001899,00017065,00044922,00000000,00000000,00000000,00000002,00001465,00000352,00002836,00004481,00001976,00000748,00000000,00000829,00000000,00000000,00000000,00000000,                                                                                                                               
R028,FULTON & WILLIAM STREETS      ,00067451,00003946,00000281,00001077,00000673,00026579,00052421,00000000,00000000,00000000,00000004,00001146,00000726,00000829,00005666,00001342,00000989,00000000,00001052,00000000,00000000,00000000,00000000,                                                                                                                               
R029,PARK PLACE                    ,00157371,00006471,00000446,00001427,00001431,00050069,00085026,00000000,00000000,00000000,00000006,00002520,00001499,00001966,00006324,00003330,00001591,00000000,00002560,00000000,00000000,00000000,00000000,                                                                                                                               
R030,CHAMBERS STREET               ,00056790,00003085,00000228,00000708,00000845,00024004,00040032,00000000,00000000,00000000,00000005,00000995,00000454,00001272,00002802,00001325,00000566,00000000,00000617,00000000,00000000,00000000,00000000,                                                                                                                               
R031,34TH STREET & 7TH AVENUE      ,00107335,00005888,00000425,00000973,00002355,00034932,00045186,00000000,00000000,00000001,00000004,00001274,00001113,00003201,00004707,00002780,00000744,00000000,00001106,00000000,00000000,00000000,00000000,                                                                                                                               
R032,42ND STREET/TIMES SQUARE      ,00092977,00004456,00000324,00001038,00000247,00034666,00075136,00000000,00000000,00000000,00000002,00002119,00000621,00000184,00005985,00002164,00001235,00000000,00001037,00000000,00000000,00000000,00000000,                                                                                                                               
R033,42ND STREET/TIMES SQUARE      ,00182696,00008391,00000671,00001800,00000803,00100796,00088620,00000000,00000000,00000000,00000003,00002079,00002682,00000608,00008312,00002660,00001221,00000000,00003792,00000000,00000000,00000000,00000000,                                                                                                                               
R034,125TH STREET & BROADWAY       ,00017696,00001464,00000160,00000412,00000056,00011658,00013949,00000000,00000000,00000000,00000000,00000096,00000573,00000050,00001083,00000281,00000159,00000000,00000308,00000000,00000000,00000000,00000000,                                                                                                                               
R035,168TH STREET & BROADWAY       ,00055533,00004480,00000394,00000840,00000168,00032690,00045603,00000000,00000000,00000000,00000000,00000300,00001602,00000167,00002438,00000978,00000838,00000000,00000687,00000000,00000000,00000000,00000000,                                                                                                                               
R036,DYCKMAN STREET                ,00015069,00001584,00000219,00000335,00000006,00014478,00009734,00000000,00000000,00000000,00000000,00000045,00000954,00000000,00000818,00000060,00000091,00000000,00000128,00000000,00000000,00000000,00000000,                                                                                                                               
