R024,SUTPHIN BOULEVARD             ,00048662,00002755,00000391,00000878,00000498,00037575,00025343,00000000,00000000,00000000,00000003,00000356,00001407,00000534,00001888,00000517,00000203,00000000,00011223,00000000,00000000,00000000,00000000,                                                                                                                               
R025,JAMAICA CENTER-PARSONS BLVD   ,00066707,00002598,00000772,00001592,00000036,00067791,00044374,00000001,00000000,00000000,00000002,00000495,00001763,00000040,00004320,00000278,00000342,00000000,00000532,00000000,00000000,00000000,00000000,                                                                                                                               
R027,WALL STREET                   ,00066869,00002785,00000193,00000490,00001843,00016417,00044607,00000000,00000000,00000000,00000004,00001421,00000335,00002888,00004444,00001935,00000773,00000000,00000787,00000000,00000000,00000000,00000000,                                                                                                                               
R028,FULTON & WILLIAM STREETS      ,00067835,00003884,00000275,00001064,00000698,00026809,00053453,00000000,00000000,00000000,00000001,00001110,00000679,00000833,00005618,00001409,00001000,00000000,00001068,00000000,00000000,00000000,00000000,                                                                                                                               
R029,PARK PLACE                    ,00153278,00006482,00000459,00001424,00001408,00049173,00086299,00000000,00000000,00000000,00000015,00002599,00001452,00002045,00006329,00003236,00001598,00000000,00002476,00000000,00000000,00000000,00000000,                                                                                                                               
R030,CHAMBERS STREET               ,00056261,00003162,00000222,00000776,00000864,00023683,00040999,00000000,00000000,00000000,00000005,00000974,00000551,00001325,00002809,00001268,00000606,00000000,00000634,00000000,00000000,00000000,00000000,                                                                                                                               
R031,34TH STREET & 7TH AVENUE      ,00107426,00006336,00000408,00001059,00002351,00035166,00045492,00000000,00000000,00000000,00000005,00001339,00001264,00003297,00004626,00002775,00000704,00000000,00001100,00000000,00000000,00000000,00000000,                                                                                                                               
R032,42ND STREET/TIMES SQUARE      ,00092059,00004610,00000324,00001010,00000247,00034707,00075825,00000000,00000000,00000000,00000001,00002034,00000649,00000195,00005850,00002094,00001203,00000000,00000969,00000000,00000000,00000000,00000000,                                                                                                                               
R033,42ND STREET/TIMES SQUARE      ,00174543,00008131,00000682,00001800,00000791,00098798,00088007,00000000,00000000,00000000,00000005,00002119,00002598,00000602,00008290,00002421,00001191,00000000,00003901,00000000,00000000,00000000,00000000,                                                                                                                               
R034,125TH STREET & BROADWAY       ,00014869,00001354,00000138,00000351,00000060,00010059,00012717,00000000,00000000,00000000,00000000,00000091,00000497,00000049,00000969,00000227,00000127,00000000,00000220,00000000,00000000,00000000,00000000,                                                                                                                               
R035,168TH STREET & BROADWAY       ,00055350,00004572,00000411,00000836,00000155,00032231,00046545,00000000,00000000,00000000,00000002,00000294,00001697,00000198,00002436,00000962,00000827,00000000,00000746,00000000,00000000,00000000,00000000,                                                                                                                               
R036,DYCKMAN STREET                ,00014886,00001468,00000202,00000360,00000008,00014353,00009897,00000000,00000000,00000000,00000000,00000066,00000958,00000000,00000855,00000055,00000082,00000000,00000107,00000000,00000000,00000000,00000000,                                                                                                                               
R037,207TH STREET                  ,00010102,00000909,00000209,00000240,00000002,00014629,00008524,00000000,00000000,00000000,00000002,00000042,00000549,00000009,00000607,00000047,00000075,00000000,00000080,00000000,00000000,00000000,00000000,                                                                                                                               
R038,215TH STREET                  ,00004047,00000442,00000032,00000111,00000000,00002742,00003338,00000000,00000000,00000000,00000000,00000024,00000112,00000006,00000209,00000053,00000066,00000000,00000034,00000000,00000000,00000000,00000000,                                                                                                                               
R039,225TH STREET                  ,00012296,00000946,00000146,00000218,00000065,00010129,00007826,00000000,00000000,00000000,00000000,00000065,00000403,00000050,00000655,00000130,00000057,00000000,00000081,00000000,00000000,00000000,00000000,                                                                                                                               
R040,231ST STREET                  ,00017700,00001917,00000267,00000647,00000018,00014014,00014202,00000000,00000000,00000000,00000001,00000183,00000794,00000009,00001178,00000203,00000138,00000000,00000078,00000000,00000000,00000000,00000000,                                                                                                                               
R041,BOWLING GREEN & BATTERY PL    ,00054246,00003196,00000272,00000732,00000892,00023164,00038154,00000000,00000000,00000000,00000020,00001117,00000676,00001248,00004158,00001258,00000549,00000000,00000747,00000000,00000000,00000000,00000000,                                                                                                                               
R042,BOWLING GREEN & BROADWAY      ,00010260,00000399,00000035,00000104,00000114,00007445,00004931,00000000,00000000,00000000,00000000,00000150,00000097,00000202,00000416,00000193,00000074,00000000,00000266,00000000,00000000,00000000,00000000,                                                                                                                               
R043,WALL STREET                   ,00055168,00002872,00000139,00000453,00000722,00018441,00041413,00000000,00000001,00000001,00000003,00001261,00000380,00001558,00003248,00001304,00000644,00000000,00000823,00000000,00000000,00000000,00000000,                                                                                                                               
R044,BROOKLYN BRIDGE               ,00087320,00005657,00000312,00001400,00000506,00039575,00061698,00000000,00000000,00000000,00000003,00001549,00001031,00001089,00004508,00001722,00001154,00000000,00001384,00000001,00000000,00000000,00000000,                                                                                                                               
R045,42ND STREET & GRAND CENTRAL   ,00075035,00003745,00000126,00000359,00002911,00011858,00026652,00000000,00000000,00000000,00000001,00001090,00000277,00002827,00002249,00002231,00000387,00000000,00000570,00000000,00000000,00000000,00000000,                                                                                                                               
R046,42ND STREET & GRAND CENTRAL   ,00222352,00010198,00000499,00001479,00004057,00065475,00109212,00000000,00000000,00000000,00000017,00003261,00002215,00005014,00009165,00005126,00001737,00000000,00003276,00000000,00000000,00000000,00000000,                                                                                                                               
R047,42ND STREET & GRAND CENTRAL   ,00109029,00005639,00000283,00000853,00001847,00032499,00079035,00000000,00000000,00000000,00000015,00002676,00000556,00002878,00008148,00002910,00001213,00000000,00001000,00000000,00000000,00000000,00000000,                                                                                                                               
R048,42ND STREET & 3RD AVENUE      ,00032105,00001463,00000056,00000217,00000569,00007265,00021596,00000000,00000000,00000000,00000001,00000648,00000101,00000621,00002114,00001134,00000276,00000000,00000238,00000000,00000000,00000000,00000000,                                                                                                                               
R049,51ST STREET & LEXINGTON AVE   ,00051197,00003301,00000177,00000501,00000122,00020704,00035319,00000000,00000000,00000000,00000006,00001175,00000384,00000167,00004000,00001276,00000616,00000000,00000910,00000000,00000000,00000000,00000000,                                                                                                                               
R050,59TH STREET & LEXINGTON AVE   ,00070037,00004771,00000279,00000914,00000434,00031280,00056586,00000000,00000000,00000001,00000005,00001332,00000801,00000633,00004701,00001738,00000746,00000000,00000891,00000000,00000000,00000000,00000000,                                                                                                                               
R051,59TH STREET & LEXINGTON AVE   ,00087911,00006066,00000441,00001186,00000225,00049793,00076392,00000000,00000000,00000000,00000003,00001470,00000587,00000431,00006519,00002114,00001202,00000000,00000919,00000000,00000000,00000000,00000000,                                                                                                                               
R052,WOODLAWN ROAD                 ,00011232,00000844,00000208,00000411,00000014,00011753,00007506,00000000,00000000,00000000,00000000,00000104,00000738,00000006,00000605,00000084,00000036,00000000,00000040,00000000,00000000,00000000,00000000,                                                                                                                               
R053,149TH STREET & 3RD AVENUE     ,00038362,00002428,00000665,00001160,00000024,00051352,00025814,00000000,00000000,00000000,00000001,00000206,00001778,00000010,00002951,00000088,00000150,00000000,00000184,00000000,00000000,00000000,00000000,                                                                                                                               
R054,FIFTH AVENUE & 42ND STREET    ,00030600,00001612,00000107,00000386,00000203,00012327,00023118,00000000,00000000,00000000,00000000,00000647,00000304,00000140,00001620,00000575,00000302,00000000,00000421,00000000,00000000,00000000,00000000,                                                                                                                               
R055,MAIN STREET                   ,00092915,00009078,00000831,00004959,00000044,00057921,00115864,00000000,00000000,00000001,00000002,00000852,00002319,00000052,00003994,00000786,00000419,00000000,00000696,00000000,00000000,00000000,00000000,                                                                                                                               
R056,NEVINS STREET                 ,00022893,00001938,00000281,00000525,00000031,00015567,00015695,00000000,00000000,00000000,00000001,00000158,00000493,00000058,00001459,00000328,00000192,00000000,00000179,00000000,00000000,00000000,00000000,                                                                                                                               
R057,BARCLAYS CENTER               ,00092432,00005817,00000672,00001788,00002511,00047101,00071365,00000000,00000000,00000000,00000004,00000936,00001420,00003390,00005397,00001870,00001142,00000000,00001198,00000000,00000000,00000000,00000000,                                                                                                                               
R058,BERGEN STREET                 ,00007631,00000625,00000079,00000163,00000002,00003559,00009294,00000000,00000000,00000000,00000000,00000110,00000092,00000012,00000914,00000230,00000213,00000000,00000142,00000000,00000000,00000000,00000000,                                                                                                                               
R059,GRAND ARMY PLAZA              ,00016991,00002396,00000148,00000391,00000026,00006768,00017573,00000000,00000000,00000000,00000000,00000368,00000340,00000023,00001797,00000425,00000218,00000000,00000277,00000000,00000000,00000000,00000000,                                                                                                                               
R060,EASTERN PARKWAY               ,00015868,00001953,00000117,00000389,00000015,00007566,00014543,00000000,00000000,00000000,00000000,00000215,00000350,00000017,00001346,00000285,00000271,00000000,00000361,00000000,00000000,00000000,00000000,                                                                                                                               
R061,NOSTRAND AVENUE               ,00007177,00000630,00000114,00000178,00000002,00007149,00006618,00000000,00000000,00000000,00000000,00000045,00000245,00000005,00000603,00000035,00000076,00000000,00000087,00000000,00000000,00000000,00000000,                                                                                                                               
R062,UTICA AVENUE                  ,00055321,00003492,00000898,00001513,00000022,00055018,00041252,00000000,00000000,00000000,00000000,00000395,00001548,00000037,00003997,00000290,00000332,00000000,00000300,00000000,00000000,00000000,00000000,                                                                                                                               
R063,SUTTER AVENUE                 ,00012939,00000745,00000165,00000328,00000004,00011589,00006645,00000000,00000000,00000000,00000000,00000091,00000283,00000000,00000622,00000027,00000082,00000000,00000045,00000000,00000000,00000000,00000000,                                                                                                                               
R064,SARATOGA AVENUE               ,00015962,00000986,00000162,00000279,00000001,00012462,00007548,00000000,00000000,00000000,00000000,00000103,00000542,00000005,00000717,00000075,00000057,00000000,00000056,00000000,00000000,00000000,00000000,                                                                                                                               
R066,JUNIUS STREET                 ,00005219,00000376,00000078,00000102,00000000,00005144,00002643,00000000,00000000,00000000,00000000,00000027,00000214,00000006,00000164,00000003,00000010,00000000,00000021,00000000,00000000,00000000,00000000,                                                                                                                               
R067,PENNSYLVANIA AVENUE           ,00011300,00000777,00000166,00000217,00000000,00011014,00005838,00000000,00000000,00000000,00000000,00000068,00000520,00000005,00000613,00000018,00000041,00000000,00000039,00000000,00000000,00000000,00000000,                                                                                                                               
R069,NEW LOTS AVENUE               ,00010357,00000628,00000151,00000236,00000004,00010902,00006016,00000000,00000000,00000000,00000000,00000049,00000314,00000001,00000542,00000014,00000026,00000000,00000050,00000000,00000000,00000000,00000000,                                                                                                                               
R070,ST GEORGE TERMINAL            ,00033752,00001669,00000056,00000356,00000011,00005172,00008844,00000000,00000000,00000000,00000008,00001461,00000180,00000003,00000849,00001417,00000055,00000000,00000072,00000000,00000000,00000000,00000000,                                                                                                                               
R079,FIFTH AVENUE & 60TH STREET    ,00053943,00002946,00000195,00000556,00000259,00022643,00033171,00000000,00000000,00000000,00000003,00000999,00000504,00000394,00003614,00001287,00000554,00000000,00000910,00000000,00000000,00000000,00000000,                                                                                                                               
R080,57TH STREET & 7TH AVENUE      ,00071481,00005628,00000316,00001097,00000247,00031764,00060530,00000000,00000000,00000000,00000005,00001190,00000926,00000285,00005847,00001815,00000948,00000000,00001054,00000000,00000000,00000000,00000000,                                                                                                                               
R081,49TH STREET & 7TH AVENUE      ,00059044,00002995,00000200,00000679,00000099,00030208,00045366,00000000,00000000,00000000,00000003,00001164,00000601,00000124,00004420,00001466,00000762,00000000,00001275,00000000,00000000,00000000,00000000,                                                                                                                               
R082,28TH STREET & BROADWAY        ,00030004,00001434,00000148,00000355,00000048,00016498,00027803,00000000,00000000,00000000,00000000,00000466,00000415,00000041,00001555,00000620,00000475,00000000,00000633,00000000,00000000,00000000,00000000,                                                                                                                               
R083,23RD STREET & 5TH AVENUE      ,00062711,00002821,00000194,00000610,00000198,00029605,00056522,00000000,00000000,00000000,00000001,00001035,00000344,00000164,00003656,00001406,00000920,00000000,00000975,00000000,00000000,00000000,00000000,                                                                                                                               
R084,59TH STREET/COLUMBUS CIRCLE   ,00188655,00013110,00000769,00002772,00001066,00091456,00140029,00000000,00000000,00000000,00000009,00002370,00002301,00001132,00009609,00004132,00002121,00000000,00003563,00000000,00000000,00000000,00000000,                                                                                                                               
R085,8TH STREET & BROADWAY         ,00044761,00002728,00000179,00000510,00000136,00019133,00040271,00000000,00000000,00000000,00000000,00000627,00000264,00000207,00002552,00001044,00000558,00000000,00000848,00000000,00000000,00000000,00000000,                                                                                                                               
R086,PRINCE STREET & BROADWAY      ,00041044,00001349,00000093,00000273,00000064,00021578,00030863,00000000,00000000,00000000,00000003,00000426,00000284,00000094,00001710,00000737,00000523,00000000,00001002,00000000,00000000,00000000,00000000,                                                                                                                               
R087,CITY HALL                     ,00014672,00001102,00000063,00000218,00000010,00005967,00011231,00000000,00000000,00000000,00000001,00000307,00000167,00000022,00000671,00000300,00000198,00000000,00000247,00000000,00000000,00000000,00000000,                                                                                                                               
R088,CORTLANDT STREET              ,00023011,00000811,00000050,00000157,00000025,00011239,00010778,00000000,00000000,00000000,00000003,00000385,00000346,00000025,00000847,00000374,00000194,00000000,00000675,00000000,00000000,00000000,00000000,                                                                                                                               
R089,JAY ST-METROTECH              ,00008327,00000473,00000046,00000113,00000018,00002777,00006356,00000000,00000000,00000000,00000000,00000144,00000142,00000029,00000353,00000209,00000116,00000000,00000124,00000000,00000000,00000000,00000000,                                                                                                                               
R090,39TH AVENUE & 31ST STREET     ,00007576,00000402,00000053,00000146,00000010,00008244,00004895,00000000,00000000,00000000,00000001,00000047,00000155,00000005,00000314,00000054,00000095,00000000,00000255,00000000,00000000,00000000,00000000,                                                                                                                               
R091,36TH AVENUE & 31ST STREET     ,00015417,00000944,00000057,00000211,00000017,00009472,00017933,00000000,00000000,00000000,00000000,00000162,00000376,00000023,00001042,00000148,00000269,00000000,00000195,00000000,00000000,00000000,00000000,                                                                                                                               
R092,BROADWAY & 31ST STREET        ,00026475,00001869,00000135,00000419,00000010,00013960,00034689,00000000,00000000,00000000,00000000,00000291,00000611,00000013,00002546,00000476,00000687,00000000,00000273,00000000,00000000,00000000,00000000,                                                                                                                               
R093,30TH AVENUE & 31ST STREET     ,00029701,00001688,00000126,00000461,00000008,00016820,00037283,00000000,00000000,00000000,00000000,00000272,00000666,00000019,00002643,00000476,00000516,00000000,00000337,00000000,00000000,00000000,00000000,                                                                                                                               
R094,ASTORIA BLVD & 31ST STREET    ,00026136,00001174,00000091,00000304,00000016,00013950,00029639,00000000,00000000,00000000,00000000,00000331,00000504,00000014,00002060,00000355,00000403,00000000,00000292,00000000,00000000,00000000,00000000,                                                                                                                               
R095,DITMARS BLVD & 31ST STREET    ,00035961,00002006,00000178,00000361,00000022,00016651,00041120,00000000,00000000,00000000,00000001,00000541,00001018,00000024,00002853,00000614,00000565,00000000,00000324,00000000,00000000,00000000,00000000,                                                                                                                               
R096,82ND STREET-JACKSON HEIGHTS   ,00034843,00003383,00000373,00000740,00000011,00028008,00024985,00000000,00000000,00000000,00000000,00000213,00001027,00000024,00001318,00000202,00000155,00000000,00000319,00000000,00000000,00000000,00000000,                                                                                                                               
R097,JUNCTION BLVD-ROOSEVELT AVE   ,00055265,00001863,00000209,00000512,00000010,00045018,00024013,00000000,00000000,00000000,00000000,00000159,00001015,00000007,00001060,00000094,00000166,00000000,00000313,00000000,00000000,00000000,00000000,                                                                                                                               
R098,CHURCH AVENUE                 ,00033830,00002305,00000470,00000989,00000007,00030193,00031521,00000000,00000000,00000000,00000004,00000313,00000804,00000008,00002481,00000161,00000442,00000000,00000291,00000000,00000000,00000000,00000000,                                                                                                                               
R099,DEKALB AVENUE                 ,00034313,00002205,00000252,00001092,00000035,00017225,00034289,00000000,00000000,00000000,00000000,00000479,00000525,00000068,00002244,00000705,00000484,00000000,00000380,00000000,00000000,00000000,00000000,                                                                                                                               
R100,METROPOLITAN AVENUE           ,00008613,00000521,00000056,00000185,00000000,00005139,00005569,00000000,00000000,00000000,00000000,00000141,00000206,00000002,00000367,00000122,00000050,00000000,00000032,00000000,00000000,00000000,00000000,                                                                                                                               
R101,145TH STREET                  ,00044125,00002170,00000380,00000905,00000033,00045980,00052193,00000001,00000000,00000000,00000000,00000233,00000934,00000028,00003123,00000378,00000574,00000000,00000535,00000000,00000000,00000000,00000000,                                                                                                                               
R102,125TH STREET                  ,00057113,00003870,00000766,00001657,00000096,00053718,00053274,00000000,00000000,00000000,00000001,00000408,00001793,00000088,00004153,00000555,00000621,00000000,00000888,00000000,00000000,00000000,00000000,                                                                                                                               
R103,BROADWAY-EAST NEW YORK        ,00017413,00000824,00000271,00000424,00000008,00018360,00009412,00000000,00000000,00000000,00000000,00000064,00000712,00000010,00000646,00000065,00000046,00000000,00000125,00000000,00000000,00000000,00000000,                                                                                                                               
R104,167TH ST-GRAND CONCOURSE      ,00018502,00000913,00000187,00000328,00000003,00023709,00011976,00000000,00000000,00000000,00000000,00000085,00000582,00000008,00001216,00000029,00000068,00000000,00000105,00000000,00000000,00000000,00000000,                                                                                                                               
R105,14TH STREET & 7TH AVENUE      ,00063660,00006261,00000457,00001469,00000233,00031367,00052139,00000000,00000000,00000000,00000000,00000853,00000740,00000235,00004337,00001396,00000859,00000000,00001138,00000000,00000000,00000000,00000000,                                                                                                                               
R106,CASTLE HILL AVENUE            ,00014261,00000857,00000178,00000247,00000015,00011677,00008575,00000000,00000000,00000000,00000000,00000116,00000456,00000006,00000823,00000059,00000055,00000000,00000046,00000000,00000000,00000000,00000000,                                                                                                                               
R107,WESTCHESTER SQUARE            ,00011142,00000789,00000109,00000260,00000007,00009696,00007432,00000000,00000000,00000000,00000002,00000100,00000359,00000001,00000566,00000112,00000036,00000000,00000045,00000000,00000000,00000000,00000000,                                                                                                                               
R108,BOROUGH HALL - COURT STREET   ,00085816,00008126,00000609,00001799,00000420,00037024,00069927,00000000,00000001,00000000,00000002,00001296,00001451,00000697,00006085,00001684,00001033,00000000,00000937,00000000,00000000,00000000,00000000,                                                                                                                               
R109,CHURCH AVENUE & NOSTRAND AV   ,00020021,00001588,00000343,00000535,00000002,00017028,00011975,00000000,00000000,00000000,00000000,00000138,00000559,00000014,00001113,00000038,00000124,00000000,00000105,00000000,00000000,00000000,00000000,                                                                                                                               
R110,FLATBUSH AVE & NOSTRAND AV    ,00035682,00002386,00000546,00000892,00000019,00030657,00031026,00000000,00000000,00000000,00000001,00000449,00000647,00000022,00003112,00000316,00000251,00000000,00000158,00000000,00000000,00000000,00000000,                                                                                                                               
R111,23RD STREET & 8TH AVENUE      ,00058382,00004953,00000340,00001449,00000055,00029546,00049893,00000000,00000000,00000000,00000000,00000849,00000724,00000090,00003212,00001250,00000854,00000000,00001562,00000000,00000000,00000000,00000000,                                                                                                                               
R112,FORDHAM RD/GRAND CONCOURSE    ,00023670,00001298,00000260,00000472,00000017,00025747,00013509,00000000,00000000,00000000,00000000,00000101,00000706,00000015,00001141,00000094,00000093,00000000,00000135,00000000,00000000,00000000,00000000,                                                                                                                               
R113,SEVENTH AVENUE & WEST 53RD    ,00045155,00001855,00000097,00000346,00000539,00018279,00024917,00000000,00000000,00000000,00000000,00000812,00000538,00000558,00003406,00001284,00000506,00000000,00001311,00000000,00000000,00000000,00000000,                                                                                                                               
R114,PARSONS BLVD & HILLSIDE AV    ,00012466,00000717,00000125,00000315,00000002,00009452,00009821,00000000,00000000,00000000,00000000,00000093,00000468,00000001,00000611,00000074,00000078,00000000,00000133,00000000,00000000,00000000,00000000,                                                                                                                               
R115,169TH STREET & HILLSIDE AVE   ,00019438,00001266,00000106,00000431,00000008,00010725,00014859,00000000,00000000,00000000,00000000,00000187,00000489,00000001,00000726,00000158,00000126,00000000,00000205,00000000,00000000,00000000,00000000,                                                                                                                               
R116,50TH STREET & 7TH AVENUE      ,00069742,00004458,00000291,00000772,00001081,00028562,00040789,00000000,00000000,00000000,00000007,00001082,00000728,00001182,00004254,00001703,00000586,00000000,00001221,00000000,00000000,00000000,00000000,                                                                                                                               
R117,242ND STREET & BROADWAY       ,00013443,00000801,00000085,00000264,00000028,00009688,00009295,00000000,00000000,00000000,00000000,00000116,00000448,00000017,00000838,00000179,00000048,00000000,00000082,00000000,00000000,00000000,00000000,                                                                                                                               
R118,CANAL STREET                  ,00022136,00004243,00000171,00002288,00000024,00008438,00033522,00000000,00000000,00000000,00000000,00000305,00000320,00000060,00001090,00000304,00000249,00000000,00000320,00000000,00000000,00000000,00000000,                                                                                                                               
R119,FORDHAM ROAD & JEROME AVE     ,00024087,00001298,00000284,00000449,00000015,00027150,00012124,00000000,00000000,00000000,00000000,00000057,00000766,00000009,00001019,00000045,00000080,00000000,00000069,00000000,00000000,00000000,00000000,                                                                                                                               
R120,MORRISON AVE & WESTCHESTER    ,00013021,00000704,00000131,00000193,00000000,00015443,00005962,00000000,00000000,00000000,00000000,00000078,00000503,00000000,00000461,00000014,00000033,00000000,00000052,00000000,00000000,00000000,00000000,                                                                                                                               
R121,QUEENSBORO PLAZA              ,00022917,00000789,00000194,00000356,00000070,00017824,00021376,00000000,00000000,00000000,00000000,00000202,00000313,00000173,00001847,00000341,00000277,00000000,00000479,00000000,00000000,00000000,00000000,                                                                                                                               
R122,90TH STREET/ELMHURST AVENUE   ,00039330,00002470,00000224,00000620,00000013,00031201,00026076,00000000,00000000,00000000,00000000,00000231,00001007,00000005,00001049,00000094,00000206,00000000,00000324,00000000,00000000,00000000,00000000,                                                                                                                               
R123,FRANKLIN AVE/EASTERN PKWY     ,00028045,00001579,00000265,00000533,00000023,00020062,00032665,00000000,00000000,00000000,00000005,00000211,00000651,00000005,00002640,00000210,00000489,00000000,00000323,00000000,00000000,00000000,00000000,                                                                                                                               
R124,KINGSTON AVE/EASTERN PKWY     ,00011625,00000971,00000139,00000325,00000002,00006789,00006491,00000000,00000000,00000000,00000000,00000108,00000361,00000002,00000527,00000092,00000084,00000000,00000102,00000000,00000000,00000000,00000000,                                                                                                                               
